Type,ID,Title,S1,S2,S3,S4,S5,S6,S7,S8,Sentence
P0578,1285,"最美港姐复出:生病后胖成200斤,模样大变仍需服药",,,,,,,,,据悉，李珊珊在2019年宣布确诊惊恐症，也有传患上抑郁症和脑瘤，李珊珊病情很快加重，每天都陷入内耗，发病的时候连倒水、洗 脸的力气都没有，可能是药物副作用，李珊珊从窈窕的美女变成大胖子，期间又遭到网友的评头论足，让李珊珊更加悲观，传出不少坏 消息，在与病魔抗争6年后还是走了出来，宣布回归到台前，暂时开直播分享生活琐事，下一步可能会回归到演艺圈
P0146,1286,中年發福不是福 腰圍超標是警訊,,,,,,,,,"因此,晚上不要熬夜,保持足够的睡眠时间对于减少腹部脂肪非常重要"
P0505,1287,我的体型管理路径 几个月瘦了33斤,,,,,,,,,"我是从24年3月18至8月25 吃了几个月从一个大胖子瘦了33斤只为遇见更好的自己 没有更多的语言美化 直接数据说话 马上到农历春节了又是一轮各种美食 如果你也想找回更好的自己欢迎随时咨询我 体型管理作为全民刚需，不仅市场规模大，用户复购率较其他行业也更高 ✅亦餐作为澳洲植物基功能营养品牌，拥有多个爆款体型管理产品，荣获食品界“奥斯卡”权威认证 ✅亦餐小红粉可激发人体生成GLP-1,阻糖阻碳,养出轻盈体质，搭配代谢咖啡或绿粉，达到全方位体型管理需求 eimele亦餐受到业界多方认可 ✅现已入驻澳新多家药房,其在植物基领域的贡献，同时受邀加入澳大利亚补充药品协会 ✅eimele还与时尚芭莎携手开展乐享植物基活动，开启健康之旅 ✅亦餐爆款产品小红粉火爆中外，明星/达人/维密模特等纷纷大力推荐 VTN体型管理系列产品，满足客户体重管理全方位需求 ✅亦餐小红粉从底层阻糖阻碳，将肥胖从源头切断，让你的身体先养成易瘦体质"
P0621,1288,比伯空降来表演 全场疯狂!结果却是个假的,,,,,,,,,Gryffin和部分眼尖的观众产生了同样的疑惑，但也没多想，还以为“比伯”只是变胖了
P0419,1289,姚明女儿又胖了!14岁身高190体重近190斤,,,,,,,,,今年二月份，有网友偶遇姚沁蕾和妈妈外婆外出，从照片中可以看出来她的身形还是比较健壮的
P0550,1290,无数孩子正期待他的来访 你知道圣诞老人起源是什么吗？,,,,,,,,,我们对那个白头发、白胡须，在平安夜会偷偷溜进烟囱给孩子们送礼物的胖胖的男人都很熟悉，但你知道圣诞老人的起源吗
P1009,1291,身材决定寿命？研究发现：大腿粗、屁股大的人，可能更长寿,,,,,,,,,内脏肥胖导致腰围粗的危害不仅于此，当内脏脂肪过剩时会挤压到正常组织的空间，容易引起呼吸困难、消化不良、胸闷疲倦等症状出现，还可能会增加脑中风、冠心病的发生风险
P0328,1292,吃面食和吃米饭哪个容易胖？主食这样搭配，控糖又不胖！,,,,,,,,,在女性中，做类似的替换也能使腹型肥胖的发生风险降低8.2%
P0602,1293,梨形身材是基因彩票引发热议 身材关乎多种健康问题,,,,,,,,,近日，“梨形身材是基因彩票”的话题在社交平台引发热议
P0752,1294,爆火的减肥针：花6千瘦33斤，身体垮了,,,,,,,,,使用替尔泊肽前的林微体重超标并未给林微的生活造成不便，她身材高挑，现实中看起来不算太胖，但她的工作需要出镜，每每看到镜头中的自己，她都倍感焦虑
P0261,1295,出現這些症狀 其實你正在「發福」,,,,,,,,,"台湾知名营养师杯盖(本名萧玮霖),在粉专分享12个正在变 胖的征兆,大家可以观察自身状况,找出可能原因,并调整生活习 惯,预防体重失控·肥胖的危害和对健康的影响 肥许不仅是外在形象的问题,还会对健康产生严重影响"
P0915,1296,肾不好沒精神 醫師分享五招提升活力,,,,,,,,,"▲很多人是因为「假食欲」而变胖,一些小窍门可以帮助控制食欲"
P0031,1297,"47岁李湘前凸后翘体重飙涨,神秘男相伴疑有新恋情",,,,,,,,,也正因为自己是易胖体质，李湘这些年的衣服穿搭尽量选择了深色宽松类的款式，以此来掩盖在的肥胖
P0115,1298,世界最胖男人一辈子被肥胖困扰，多次减肥失败，曾经抑郁自杀，如今只想好好活下去…,,,,,,,,,但由于他再度增肥，加上当时他的电梯坏掉了，最后急救部门叫了2辆消防车，8名消防员合力用吊绳把他抬出去了
P1043,1299,那些一胖就胖肚子的人，后来都怎么样了？,,,,,,,,,判断腹型肥胖的重要方法是腰围，成年男性腰围≥ 90cm ，女性≥ 85cm 就属于腹型肥胖
P0373,1300,在澳洲，胖是可以被原谅的！,,,,,,,,,你根本不知道他在发胖前都经历了什么…每个在澳洲发胖的孩子都值得被好好关爱，来澳洲之前，总感觉自己是吃不胖的人…当初来澳洲时，因为瘦还经常嘚瑟，结果后来呵呵了…，每次赶due和final结束都觉得该犒劳下自己，结果…… 凌晨出门吃个麻辣烫已经成了我和室友的常态…其实，在澳洲发胖，也是有好处的…在威力巨大的妖风面前，拥有一个踏实的吨位，你就是人群中最安全的那个…在一年更比一年冷的冬天面前，拥有一身温暖的脂肪，你就是人群中最不怕冷的那一个…所以，不要害怕发胖了
P1009,1301,身材决定寿命？研究发现：大腿粗、屁股大的人，可能更长寿,,,,,,,,,1、腰围 男性腰围应<90cm、女性腰围<85cm，超过这个范畴就属于腹部型肥胖
P0124,1302,中国三成胖人为腹型肥胖 专家:减重不要求快,,,,,,,,,但BMI并非唯一标准，其中男性腰围≥90cm，女性腰围≥85cm则为腹型肥胖，这类肥胖所带来的健康隐患往往更大
P0904,1303,肥胖問題日益嚴重 桃園療養院推出專業減重門診,,,,,,,,,桃园疗养院脑医学中心主任洪育远医师指出，减重的真正挑战在于如何避免复胖，而不是单纯减少体重
P0885,1304,职场有毒！24岁华人妹子上班1年增重40斤！辞职后的变化震惊全球网友…,,,,,,,,,” 然而，当他走进了办公室，“班味”就找上了门，“现在我在办公室工作，从一月份开始我的体重就增加了20磅（9公斤），我的体重达到了顶峰
P0657,1305,潘帅变潘叔？44岁潘玮柏中年发福不敢认，胖至200斤老10岁，网友：快减肥,,,,,,,,,就这样，那些甩掉的体重迅速又回到了潘玮柏身上，五公表演之后又胖回了8斤，还 被陈小春取笑为“肥仔”
P0088,1306,一个让你容易变胖、代谢变差的习惯，很多人天天都在做,,,,,,,,,一旦胖起来，就很难瘦下去
P0630,1307,河南一幼儿园餐食走红 20元能吃到龙虾鲍鱼,,,,,,,,,”王女士称，自家孩子在幼儿园吃得挺胖，回家都不愿意吃饭了
P0146,1308,中年發福不是福 腰圍超標是警訊,,,,,,,,,"英文有句谚语是「You are what you eat」,意思是你吃甚么,食物给予的营养或热量,会反应在我们的身体与外观上,饮食是影响腹部脂肪积累的主要因素,除了饮食,还要注意甚么才能「全方位瘦肚子」? 1.均衡饮食:饮食要均衡,控制总热量和脂肪摄入量,减少高糖和高脂食物的摄入"
P0079,1309,USANA优莎纳蛋白营养粉——甩掉游泳圈，赢回人生C位,,,,,,,,,小心“腹型肥胖”
P0066,1310,減重也可以切換「休息模式」不復胖的秘訣,,,,,,,,,减重「休息模式」的饮食如何不复胖 至于阶段性休息的饮食该怎么做，才不会复胖呢
P1009,1311,身材决定寿命？研究发现：大腿粗、屁股大的人，可能更长寿,,,,,,,,,很多人一胖就是先胖肚子，这是为什么呢
P0557,1312,日本贵族胖哥减肥逆袭成最帅校草，人生刚开挂却意外被捕！,,,,,,,,,"就是这么一句无心之言，却被传到了系洲朝贵的班里，""一个胖子也想要参加校草比赛""，全班人都觉得神奇和不可思议，不少人甚至当着系洲朝贵的面冷嘲热讽"
P1054,1313,醫：全台青少年每3人就有1個胖 成年後死亡風險較高,,,,,,,,,台中荣总儿童肝胆肠胃科医师林捷忠表示，8成的肥胖青少年成年后会继续肥胖，死亡风险高出一般人
P0303,1314,发胖真有“分界线” 从这个年龄开始代谢急转直下,,,,,,,,,03如何防止长胖
P0772,1315,用餐习惯改变恐非怪癖 专家示警:失智初期征兆,,,,,,,,,有人发胖，有人体重减轻，因为饮食方面有强迫行为，只吃特定种类食物
P0685,1316,澳洲专家建议“封杀”圣诞老人！说会教坏小孩！原因竟然是因为太胖？？？,,,,,,,,,专家提出，作为一名尽责的营养学家，应该肩负向这个国家的小孩和青年们传达正确的理论...孩子们看到胖乎乎的圣诞老人是很快乐，但是胖乎乎的圣诞老人的形象会影响到他们的观念，吃的越来越多，然后就会超重和肥胖
P1032,1317,逆轉民眾代謝症候群 8成腰粗或肥胖民眾 參加計畫後超過5成有改善,,,,,,,,,代谢症候群是一种慢性病，罹患代谢症候群的病人后续发生心血管疾病、糖尿病、高血压、高血脂的风险，比一般民众高出2至6倍，因此由医师找出健康检查数值异常民众，帮助民众掌握代谢症候群的危险因子(腰粗、肥胖、吸烟、不运动、不健康饮食)，教会病人疾病自我管理的方法，是控制疾病进展的重要关键
P0214,1318,健身，榨干了多少女生的胸,,,,,,,,,遗传因数 女生胸部一般分两种 乳腺型和脂肪型 顾名思义 脂肪型的胸就是 胸上有大量脂肪 运动减脂后也会把胸的脂肪减掉 毕竟脂肪是流动性的 不可能光减腰不减胸 而这样的“大胸” 跟男胖子的大胸没有任何区别 如果运动减脂了 胸自然会变小 当然 也会有一些很瘦胸很大 健身许多年依旧波涛汹涌的 那一般都是乳腺型的胸 属于乳腺腺叶占大部分 少数组织为脂肪 脂肪那么少 自然再怎么减也不会下去的 如何辨别胸的类型 妹纸们可以拿出你的两根手指 捏一捏胳膊窝旁有副乳的地方 如果捏起来感觉到里面 有米粒一样的东西 那就是乳腺型乳房 反之便是脂肪型 训练因素 许多中国女孩始终对撸铁有所抵触 认为练多了会有肌肉 所以选择的方法大多是 跑步、健身操和普拉达 之类的有氧运动 这几项运动的减肥效果确实很好 但对于大胸或增胸的朋友们 并不友好 因为那种大幅度的剧烈运动 乳房也会随之晃动 时间久了自然会下垂 胸型变得难看 甚至会出现胸大肌撕裂的危险 这也是为什么大胸妹子 在训练时会难受的原因 加之减脂效果出众 胸部的脂肪随之减少 胸部自然会变小 那如何训练能把胸变大
P0601,1319,“梨形身材是基因彩票”上热搜，网友：谢谢，有被安慰到,,,,,,,,,从健康的角度来看，大家不能只看胖不胖，更应该关注的是脂肪的分布，脂肪越是往肚子上堆，风险越高
P0459,1320,巨石强森变“鹅卵石”:大肌霸的诸神黄昏,,,,,,,,,网友的每一笔打赏，都变成了吸入良子缺牙大口的一坨坨“焖子”，大伙都在等着良子哪天撑不住飞升，但他如同一只肥硕的赛博肉蛆，依旧在众人的方寸屏幕之间蠕动
P0126,1321,中国人真的，越来越胖了,,,,,,,,,造成如今中国人越来越胖的局面，跟每个地区经济发展水平、饮食生活习惯都存在比较大的差异，全国人民各有各的胖
P0061,1322,BMI落伍了!医学专家建议重新定义肥胖,,,,,,,,,而像③那样体内存在多余脂肪，即使BMI为28.8，也属于“亚临床肥胖”——器官功能正常情况下的肥胖状态
P1022,1323,这寒假杭州大批孩子不敢胖!超过5斤成绩可能要下降,,,,,,,,,过年的气氛正浓，大多数孩子都在“躺乐”，每天吃吃喝喝，大鱼大肉，体重直线飙升
P0176,1324,伊能靜巴黎狂吃甜點稱發福了,,,,,,,,,坦言巴黎的甜食实在太好吃，导致体重确实增加了一些，「再度重回了微胖圈」
P0530,1325,揭秘米饭与面食：哪个更容易让你胖？澳洲减肥保健品推荐,,,,,,,,,今天，我们来探讨一个大家都非常关心的话题：米饭和面食，哪个更容易让人发胖
P0487,1326,惊了！最新数据：全澳超4成上班族体重超标！上班没时间管理自己的身材？一套动作10分钟，相当于跑步3000米，健身房1小时,,,,,,,,,别看我现在身材傲人，曾经的我却因为患上肥胖症，身材发福走样，胖成了130斤的“壮汉”
P0179,1327,体重120斤以上的女人，别再穿阔腿裤了！换成这3种打扮更时尚显瘦,,,,,,,,,这种束脚设计也让腿型不明显成了刻意遮肉的优势之一，如今微胖女性更是格外青睐
P0847,1328,「經濟艙症候群」恐致死 醫：久坐、肥胖皆高風險,,,,,,,,,60岁的陈姓教授中年后一直有肥胖问题，定期健康检查发现有血压与血脂偏高问题，但并无特别症状，平时往返住家与校园车程约1、2个小时，回家后也长时间坐在沙发上看电视，有天突然发现右脚肿胀疼痛、泛红，就医进行血管超音波才发现深层静脉内有大块血栓阻断血流，住院使用抗凝血药后获得缓解
P1059,1329,“重”视体重，“轻”松生活：肥胖问题我们说清楚,,,,,,,,,🔎除了BMI，别忘了还有这些重要指标： 腰围 腰臀比 体脂率 尤其是“将军肚”“啤酒肚”等腹型肥胖，危险更高，和胰岛素抵抗、高血脂等密切相关
P0451,1330,小李子为爱减肥？恋爱后怒减小肚子，瘦出下颌线,,,,,,,,,近看还有许久不见的刀削下颌线…而不是双下巴
P0441,1331,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,网友们忍不住调侃：沈腾老婆终究还是胖成了以前的贾玲，甚至还开了一个相关话 题
P1068,1332,"长在这两个部位的脂肪,其实是一种优势",,,,,,,,,腿粗屁股大是优势，肚子大是劣势 此次研究纳入了英国生物银行数据库中的21241名参与者，研究人员基于126个心血管图像和机器学习模型，预测出了参与者的心血管年龄、脂肪体积和分布情况
P0450,1333,【小基数减重服务案例】我的冻龄秘密：常年保持体脂率19%，时光的脚步真的变慢了,,,,,,,,,不知道问题出在了哪里，我甚至还有长胖的趋势
P0920,1334,"胖子终于有救了! 澳洲药房推神奇黑科技! 做个简单小测试, 肉就没了...",,,,,,,,,#01： 来到澳洲以后， 很多人控制不住的，“肿了” 澳洲仿佛有一种魔力，很多人来到这里，慢慢的就会控制不住胖了
P0872,1335,美女一顿炫20碗面，体重却常年不过百？！粉丝疑她假吃，体检结果太惊人…,,,,,,,,,在观众眼中，她简直是个“黑洞”级别的选手，最让人震惊的是——吃得多还不长胖，体重常年维持在50公斤，简直让人羡慕到质疑人生
P0019,1336,33岁张含韵被骂“爆肥”！1.62米55公斤，本人晒秤自嘲“真的胖”,,,,,,,,,路演当天，张含韵用白色西装外套，搭配牛仔半裙，虽然穿着宽松休闲，遮挡了身材曲线，但从裙身的线条还是可以看出，她的腰身和大腿都比较“扎实”
P0503,1337,我200斤了？懒人佛系生活化减肥进行中,,,,,,,,,把本篇发在美食版 恳求版主不要被移除 因为我也没怎么运动 发在体育版不合适 也不是女性 更不能发在美容版 之前一段时间 一直借口于压力或繁忙 把吃东西作为某种心理慰藉 经常吃炸鸡等等外卖 而且通常在晚上 吃完就很快睡觉了 久而久之 也就变得越来越胖 但是也没有去主动称体重所以当时也不知道到了多重 因为很长一段时间我的‘心理体重’在85kg 感觉只要我不测量 就还是85 直到有一天家人刚好用体重秤测量行李 我也顺便测了一下 突然发现到了99kg 心理上 感觉这是个不可接受的“临界点” 变成了200斤的胖子 于是决定开始减肥 上网看到了各种五花八门的方法 不知道用什么好 除了各种离谱的食谱完全断碳水什么的 常见的有16+8 5+2这些断食法 然而我觉得都比较难实现 要么不健康要么会反弹 16+8或5+2还比较合理 但是我比较懒 觉得16+8在工作日难执行 5+2要那2天貌似也得“脱产” 于是我就开始摸索自己的 懒人佛系生活化减肥 不知道是否‘最科学’或者效率最高 但是我觉得比较容易执行或坚持（或者叫改变生活习惯） 至少对我是有效果的 目前进度如下 10周从99kg到大概85kg 一周大概减1.5kg 可能比不上各种极端或者更科学方法的速度 仅供参考
P1063,1338,重马胖女孩”意外出圈 曾是8块腹肌“追风少女”,,,,,,,,,” “重马胖女孩”名叫李利，是一名川妹子，今年32岁
P0088,1339,一个让你容易变胖、代谢变差的习惯，很多人天天都在做,,,,,,,,,随着年纪变大，很多人会默默感觉到自己代谢变差了：吃得不多，但就是很容易胖起来
P0628,1340,沈腾儿子6岁生日宴在高级餐厅举行，小狮子蹦蹦跳跳，白白胖胖,,,,,,,,,姐弟俩到了一定的年龄，明显沈腾已经中年发福，姐姐看上去挺清瘦的
P0259,1341,凤姐美国被偶遇坐公交车 身材发福体重近200斤,,,,,,,,,因为外面下着雨，凤姐还拿了一把伞，被拍到时凤姐正专注看手机，丝毫没有注意到被人认出，不过对比她前后的乘客，凤姐的坐姿十分霸气，看上去又胖了不少
P0021,1342,"38岁凤姐现身美国坐公交,身材臃肿发福内裤外露",,,,,,,,,此时的凤姐已经臃肿发福，并且大肚腩十分明显，好几层游泳圈
P0048,1343,200斤女孩为美狂瘦至90斤 ！要么瘦，要么死,,,,,,,,,与其说服自己爱上腿上的肥胖纹，不如感谢那双结实的腿让我们跑得快、跳得高
P0126,1344,中国人真的，越来越胖了,,,,,,,,,有人会觉得，胖点就胖点，现代审美讲究包容
P1063,1345,重马胖女孩”意外出圈 曾是8块腹肌“追风少女”,,,,,,,,,受访者供图 众多网友被她的自信、阳光所感染，并称呼她为“重马胖女孩”
P0565,1346,曝光温哥华超市打折内幕！这些天天打折的食品，有陷阱千万别买！,,,,,,,,,周末就爱窝在家里，看个剧、喝个可乐、吃个零食，再加上温哥华各大超市的垃圾食品，都动不动就打折... 所以啊，加拿大胖子多是真有原因的，看着这么便宜的肥宅快乐XXX，肯定一箱一箱的扛回家吨吨吨... 要知道，加拿大有67%超重或肥胖人口，不仅如此，在近30年内，这个国家的肥胖率，从1978年的14%上升至2014年的28%，整整翻了一番
P0405,1347,奇葩！300斤网红坐飞机要求免费加3座，还以命相逼地勤推自己下机？网友：又胖又作！,,,,,,,,,最近，一位美国大码网红吐槽某航空公司的空姐，表示对方不仅对着她的身材阴阳怪气、指桑骂槐，还故意忽视她发出的求助信号，让她差点在飞机上一命呜呼
P1012,1348,辛芷蕾在国外带火了一种贵妇穿法：短外套+短裤，微胖圆脸真优雅,,,,,,,,,这条高腰的牛仔喇叭裤穿上身不仅能够遮挡住腿部的肌肉，还能够呈现出一种浓浓 的复古感，上身之后相当的显瘦，增高，腿长优势展现淋漓尽致，对于腿粗的梨形 身材来说真的是救星
P0133,1349,“中国肥胖地图”火了:41%中国男人超重 这个省最苗条,,,,,,,,,因此，种种原因造成了北方人在饮食结构方面更易胖
P0601,1350,“梨形身材是基因彩票”上热搜，网友：谢谢，有被安慰到,,,,,,,,,此类人群通常体脂率较低，腹部脂肪较少，健康风险也相对较低
P0391,1351,夢繞湄公河畔,,,,,,,,,"那声波像魔术师的戏法,哇哇连绵,人人喜形于色,奔走相告,佣人将我紧紧搂抱,笑著告诉我,妈妈生了个胖弟弟"
P0586,1352,李湘有儿子风波升级，知情人曝更多内幕，疑合影被扒,,,,,,,,,妈妈表示李湘生一个胖了很多，要再生二胎无疑还要更胖，那就没法工作了
P0019,1353,33岁张含韵被骂“爆肥”！1.62米55公斤，本人晒秤自嘲“真的胖”,,,,,,,,,为电影拍摄宣传照时，穿上紧身上衣和皮裙后，能看出她确实胖了不少，腰部都被勒出了小肉肉
P0085,1354,一个人胖不胖，看“圆度指数”，比 BMI 更靠谱,,,,,,,,,还有很多女性胖在屁股和大腿而腰不粗，俗称“梨形身材”，这些部位脂肪堆积也会造成相关代谢性慢病风险，同样不容忽视
P0192,1355,侮辱or玩笑？华人也在用的“修图神器”引发争议，已紧急下架,,,,,,,,,02 胖人反击：被在这儿传递焦虑 如果大家仔细看的话，会发现使用这个滤镜的，多是身材本来就比较苗条的
P0871,1356,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,01：@Jinyouyi 体重翻倍，性感加倍，这样的美来源于凹凸有致的身材曲线
P0265,1357,刘晓庆现身:身材发福大妈感十足 衣品被网友吐槽,,,,,,,,,刘晓庆上了年纪以后身材发福不少，看起来胖了很多，身材十分的臃肿
P0341,1358,周華健身材變化引熱議 曬「腹肌」幽默回應,,,,,,,,,原来周华健在舞台上演唱歌曲时，被观众发现他的腹部明显凸起
P1007,1359,身体有5 个表现，建议查查甲状腺,,,,,,,,,“胖” 是指体重增加、颜面虚肿
P0175,1360,以为是健康零食！她上班狂吃「脸烂爆痘」 中医师揭5隐忧,,,,,,,,,相信不少上班族午休之后，都会容易感到疲倦，此时小零食即成为提神、解嘴馋必备，果干类以及坚果类更 是大部分人首选，只因吃完后比较不用担心变胖或充满罪恶感
P0563,1361,普通女生减肥后能变多美？她晒了2张图震惊570w网友：仿佛换了个人！,,,,,,,,,但胖乎乎的自己穿衣服并不好看，她想，“如果自己的身体线条看起来更漂亮的话就好了”
P0605,1362,欧阳娜娜「腰间肉溢出」画面疯传！网一看全愣了：太尴尬,,,,,,,,,影片中，只见欧阳娜娜穿着细肩带皮质两件式套装，中间小露蛮腰相当性感，不料 当她开唱后在舞台上走动时，却意外发现「腰间肉」被挤出来，引来网友狂酸：「腰旁边挤出来的是肉 吗
P0288,1363,"华人: 来澳洲后, 失去了打扮的欲望! 体重不管理, 出门随便穿, 还有人剃光头...",,,,,,,,,这是真的我都长胖快20斤了…体重只增不减… 没错，一回国发现自己肥的不行 完全没有身材焦虑了 还有爱美的华人从国内带来或者海运来很多美美的衣服，结果到了澳洲根本没有开箱穿的欲望
P0135,1364,中国胖子，即将反超美国,,,,,,,,,胖子的数量正在增长 超加工食品很容易让人发胖
P0057,1365,3900万新病例？儿童肥胖正在改写一代中国人的健康轨迹,,,,,,,,,在文化认知层面，传统“以胖为福”的养育观念与现代健康理念存在冲突，家长对科学干预的接受度亟待提升
P1069,1366,长得胖算什么，“体态崩了”才可怕！明明打扮精致，看着却更土了,,,,,,,,,在这样的状态下，你即便打扮精致且穿上好看的碎花裙，但也比不过别人的一个背影，这也太残酷了~ 再来看看下面这组对比你就知道对比多么强烈了，如果坚持健身，即便体重超标也能拥有很好的精气神和很好的身材状态，但如果不注重健身和体态的管理，小肚腩突出，看起来精气神很差，油腻大妈感直接就写在脸上了
P1069,1367,长得胖算什么，“体态崩了”才可怕！明明打扮精致，看着却更土了,,,,,,,,,此外，脖子前倾还会缩短颈椎的长度，从而在视觉上给人一种身高矮一截的感觉，如果你本身就不瘦，那更是会显得又矮又胖了
P0606,1368,歧视胖人？韩国地铁扶梯标识惹大量争议,,,,,,,,,据新加坡《今日报》7日报道，视频中，该网友将手机镜头对准地铁站台路面上的两个人形贴纸（如图），左边的明显较瘦，指 向楼梯，右边的较胖，指向自动扶梯
P0732,1369,"澳洲超市陷阱曝光! 这些天天打折的食品, 华人千万别买!",,,,,,,,,01 为什么在澳洲容易发胖 这是个问题，而且是一个全澳人亟待解决的大问题
P0048,1370,200斤女孩为美狂瘦至90斤 ！要么瘦，要么死,,,,,,,,,她能感觉到身边人鄙夷的眼神，去到餐厅，服务员上下打量的眼光里都好像在说：“你都这么胖了，你少吃点吧”，但她无暇顾及
P0568,1371,"最严重的青少年肥胖爆发:中国胖娃3000万,速度罕见",,,,,,,,,也就是说，山东农村的胖孩子，30年间，从几近千里挑一，变成了每6个男孩和每11个女孩中就分别有一个
P0549,1372,“无意识变胖的四个习惯”上热搜，你中了几条？,,,,,,,,,爱吃汤泡饭、乱喝“咖啡”、爱喝鲜榨果汁、吃伪健康早餐……你知道吗，这些习惯可能导致你无意识变胖
P0990,1373,贾玲惊现巴黎奥运会 体重之谜再度引爆,,,,,,,,,"不看不 知道,一看吓一跳,咱们的贾玲姐姐好像又胖了一圈! 这可让大家的八卦之心熊熊燃烧起来"
P0031,1374,"47岁李湘前凸后翘体重飙涨,神秘男相伴疑有新恋情",,,,,,,,,不过，不需要再抛头露面的李湘，似乎是放飞了自我，对于自己的身材管理也没那么严格了，被网友偶遇拍下的照片来看，李湘的体重又飙涨了不少
P0341,1375,周華健身材變化引熱議 曬「腹肌」幽默回應,,,,,,,,,近日周华健因身材发胖，登上微博热搜，引发许多网民热议
P0986,1376,賈玲被質疑「復胖」 現身活動被「搶拍」,,,,,,,,,有网友说，「不P图就挺好的」、「看起来比之前胖了一点，但是更好看了」、「健康阳光自信，好棒的状态」、「还是那么可爱幽默的贾玲，一点没变」
P0026,1377,42岁姚笛近照曝光，身材发福胖到认不出，自曝已经三年没化妆,,,,,,,,,"与以往相比,她的身材显得胖了一些,脸庞也显得更加丰裕"
P0158,1378,乌龙胖?贾玲上镜胖十斤 网友晒出对比照,,,,,,,,,换句话说，不是你眼花了，是物理规律真的让手机里的她“胖了一圈”
P0608,1379,殘缺也是美,,,,,,,,,"因此汽车登记号码也设法要用888或者168(谐音一路发)?可惜这些人士忘记了「发」字除了发达、发福、发财的寓意外,尚且蕴含了「发疯」、「发呆」、「发侵」、「发颠」、「发枉」等负面之事呢? 月前观看连续剧集,故事是一对青梅竹马的情侣,本应顺理成章的牵手到老"
P0005,1380,4成過年變胖均增1.7公斤 營養師：冬天瘦身黃金時期,,,,,,,,,根据卫生福利部国民健康暑2022年「国人春节期间体重控制电话访问调查」，有39%民众年后变胖，平均增加1.7公斤
P0357,1381,国家喊你减肥真相曝光：中国已成超重大国，胖下去后果太严重,,,,,,,,,即使BMI正常，腰围超标也能让早逝风险翻倍
P0014,1382,24岁大胃王胖到去世！狂吃成600斤“肉山”-,,,,,,,,,如今回想起来，他病倒其实早有征兆，每次拍视频，还什么也没干就呼吸急促，眼睛也被肥肉压得睁不开，永远半睁半闭，而且总是一副很没精神的样子
P0356,1383,国家喊你减肥，真的是为你好，能帮你省大钱！,,,,,,,,,不少人依然觉得肥胖只是“身材不好看”，事实上它是一种潜伏的代谢危机
P1063,1384,重马胖女孩”意外出圈 曾是8块腹肌“追风少女”,,,,,,,,,这一次，她被称为“重 马胖女孩”，体重160斤
P0347,1385,唐代以胖为美？从唐代服饰探究其真假,,,,,,,,,社会发展好了，人们的物质生活条件相对来说也更好了，贵族女子在“养尊处优”的环境下，就十分容易发展成“心宽体胖”
P0872,1386,美女一顿炫20碗面，体重却常年不过百？！粉丝疑她假吃，体检结果太惊人…,,,,,,,,,医生检查后发现，她的结肠干净得发光，没有任何息肉或异常堆积，这也解释了她为何“吃得快、排得快、吸收少”——进食量大但营养转化率低，自然不容易发胖，还时常感到饥饿，仿佛身体总在待机补能状态
P0261,1387,出現這些症狀 其實你正在「發福」,,,,,,,,,"正在「发福」的征兆营养师杯盖强调,及早发现 以下12种正在变胖的征兆,并采取 相应的措施,是避免肥胖的关键"
P0685,1388,澳洲专家建议“封杀”圣诞老人！说会教坏小孩！原因竟然是因为太胖？？？,,,,,,,,,”Candrawinata 博士有意见的不仅仅是圣诞老人大腹便便的一贯形象
P0249,1389,减肥5年成健美冠军 少年惊传家中猝逝年仅19岁,,,,,,,,,他在社交媒体上多次分享自己的体态转变，从肥胖的少年变成肌肉发达的运动员
P0686,1390,澳洲人的地域黑太精确！四位数字把你看得透透的！破解方法只有一个！,,,,,,,,,6112=胖子 再看看数据的细节， 还有更多扎心的发现： 你住的地方跟你的体重之间存在联系 住在穷的区体重超标的可能性 比住在富人区的人要高出两倍多... 珀斯的传统富人区Cottesloe和Claremont平均肥胖率为15.6%
P0964,1391,談談健身室,,,,,,,,,"因为之前脚伤的关系,给了自己一 段时间的借口和休息,所以身体都有点变 化,胖了一些"
P0337,1392,吴某凡监狱生活被曝！胖了20斤，当上小班长，天天创作正能量歌曲！粉丝组织劫狱！网友：电影都不敢这么演,,,,,,,,,没有高强度的偶像生活，吴某凡可能确实有着发胖的趋势
P0299,1393,原来华人来澳洲后，发胖都是因为它！澳洲家庭随处可见！,,,,,,,,,原来《小不列颠》骗了我们这么多年… 从细胞的角度来说，我们变胖其实是因为脂肪细胞增大和增多
P0657,1394,潘帅变潘叔？44岁潘玮柏中年发福不敢认，胖至200斤老10岁，网友：快减肥,,,,,,,,,要说他几个月前穿着红西服唱跳的这组照片，那壮硕的三层下巴实在太出圈了，有 人惊呼，潘玮柏怎么胖成杜海涛了
P0831,1395,私教立即请回家，看到的人都别错过...,,,,,,,,,*体重低，体脂高，身上也是肉肉的 但想随时掌握自己的体脂率，每天往医院或者健身中心跑难免麻烦
P0648,1396,「減肥100斤後觀眾緣變差」 賈玲稱體重少了魂又沒換,,,,,,,,,在电影「热辣滚烫」中一举减重百斤（50公斤）后，「贾玲复胖了」这个话题就数次登上热搜
P0752,1397,爆火的减肥针：花6千瘦33斤，身体垮了,,,,,,,,,亲戚们每回逢年过节来家里做客看到她时，都会调侃她父母给她做什么好吃的了，怎么又胖了
